Provincia,Partido,Localidad,Link Indec,0-10 Mbps,+10-25 Mbps,+25-50 Mbps,+50-100 Mbps,+100-250 Mbps,+250-500 Mbps,+500-1024 Mbps,4000 Mbps,10000 Mbps,Otras_Velocidades,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,Otras_Tecnologias,Totales_Tecnologias
BUENOS AIRES,Chivilcoy,San Sebastián,6224070,46.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,49,0,52
BUENOS AIRES,Colón,Colón,6175010,2665.0,761.0,918.0,2572.0,0.0,1591.0,13.0,0.0,0.0,2414.0,4051,1796,0,4968,0,0,20,0,10835
BUENOS AIRES,Colón,Sarasa,6175040,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,14
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010,59.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25,0,0,53,0,78
BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,6182020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,6182025,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42,0,42
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030,715.0,193.0,387.0,18092.0,0.0,2882.0,22.0,0.0,0.0,0.0,634,21404,47,11,6,0,0,0,22102
BUENOS AIRES,Coronel de Marina L. Rosales,Villa del Mar,6182030,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,101,0,0,0,0,101
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),6182050,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,165,0,0,0,0,165
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020,363.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,402,0,0,0,0,402
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030,148.0,158.0,125.0,962.0,0.0,318.0,4.0,0.0,0.0,0.0,204,1414,3,8,0,0,32,0,1661
BUENOS AIRES,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),6189040,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32,0,0,5,0,37
BUENOS AIRES,Coronel Dorrego,Oriente,6189070,599.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,607,0,0,48,0,655
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010,2276.0,417.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,555,2056,3,5,0,0,171,0,2790
BUENOS AIRES,Coronel Pringles,Indio Rico,6196040,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,24,0,0,3,0,28
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020,2471.0,301.0,774.0,2114.0,0.0,480.0,3.0,0.0,0.0,8.0,691,2932,84,1612,0,0,785,0,6104
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050,402.0,1518.0,235.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1630,0,0,536,0,2167
BUENOS AIRES,Coronel Suárez,Pasman,6203060,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,71,0,71
BUENOS AIRES,Coronel Suárez,San José,6203070,0.0,686.0,92.0,64.0,0.0,6.0,0.0,0.0,0.0,9.0,0,62,0,795,0,0,0,0,857
BUENOS AIRES,Coronel Suárez,Santa María,6203080,1.0,427.0,72.0,32.0,0.0,5.0,0.0,0.0,0.0,5.0,0,26,0,516,0,0,0,0,542
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090,0.0,538.0,95.0,69.0,0.0,11.0,0.0,0.0,0.0,13.0,0,78,0,648,0,0,0,0,726
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100,92.0,101.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,104,0,127,0,0,0,0,231
BUENOS AIRES,Daireaux,Daireaux,6231030,686.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,0,0,0,50,0,339,194,809
BUENOS AIRES,Daireaux,Salazar,6231060,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,79,0,79
BUENOS AIRES,Dolores,Dolores,6238010,4677.0,1269.0,424.0,4363.0,146.0,1715.0,7.0,0.0,0.0,4.0,1045,10677,1,531,0,325,0,0,12579
BUENOS AIRES,Dolores,Sevigne,6238020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Ensenada,Ensenada,6245010,3143.0,578.0,3907.0,4289.0,1923.0,5866.0,483.0,0.0,0.0,13.0,1196,11744,16,2926,0,0,2092,13,17987
BUENOS AIRES,Ensenada,Villa Catela,6245010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,7,0,7
BUENOS AIRES,Escobar,Belen de Escobar,6252010,3974.0,7967.0,7251.0,3857.0,1574.0,5675.0,620.0,0.0,0.0,48.0,1415,16859,21,12302,1,0,99,388,31085
BUENOS AIRES,Escobar,Garín,6252010,658.0,191.0,3709.0,1660.0,3783.0,5374.0,983.0,0.0,0.0,1917.0,3400,10274,3,4786,1,0,11,8,18483
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010,634.0,35.0,2009.0,1502.0,1550.0,2588.0,348.0,0.0,0.0,24.0,306,4280,3,4082,0,0,300,7,8978
BUENOS AIRES,Escobar,Loma Verde,6252010,1.0,0.0,343.0,563.0,0.0,328.0,138.0,0.0,0.0,0.0,0,0,0,1373,0,0,0,0,1373
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010,249.0,26.0,128.0,597.0,1676.0,2355.0,344.0,0.0,0.0,5.0,185,5034,0,131,0,0,14,2,5366
BUENOS AIRES,Escobar,Matheu,6252010,687.0,165.0,44.0,124.0,1073.0,1272.0,202.0,0.0,0.0,5.0,700,2723,2,64,1,0,58,3,3551
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010,544.0,22.0,50.0,469.0,2983.0,2843.0,597.0,0.0,0.0,3.0,54,7100,6,12,0,0,153,4,7329
BUENOS AIRES,Esteban Echeverría,Canning,6260010,20.0,1.0,1220.0,768.0,864.0,1917.0,303.0,0.0,0.0,62.0,2,4017,0,1173,0,0,60,7,5259
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010,205.0,6.0,55.0,404.0,2010.0,2782.0,474.0,0.0,0.0,2.0,0,5826,0,4,1,0,89,18,5938
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010,218.0,5.0,1997.0,1523.0,1646.0,3541.0,580.0,0.0,0.0,3.0,3,7670,2,1809,0,0,77,20,9581
BUENOS AIRES,Esteban Echeverría,Monte Grande,6260010,1156.0,398.0,25981.0,4693.0,7224.0,12807.0,1734.0,0.0,0.0,5.0,60,27615,57,28466,3,0,662,102,56965
BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,244.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,341,0,342
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,6266010,175.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,164,0,164
BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,123.0,238.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,294,0,5,100,0,0,0,0,399
BUENOS AIRES,Exaltación de la Cruz,El Remanso,6266030,362.0,117.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,0,0,335,0,0,43,0,775
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,6266040,57.0,5918.0,1127.0,680.0,26.0,21.0,0.0,0.0,0.0,0.0,0,7649,2,146,2,0,31,0,7830
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,6266050,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,6266060,1181.0,864.0,992.0,123.0,0.0,0.0,0.0,0.0,0.0,5.0,1140,0,0,1917,0,0,164,0,3221
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,87.0,20.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,61,0,2,7,1,0,0,0,71
BUENOS AIRES,Ezeiza,Canning,6270010,125.0,158.0,1099.0,205.0,602.0,795.0,155.0,0.0,0.0,80.0,58,1895,1,1255,0,0,79,18,3306
BUENOS AIRES,Ezeiza,Carlos Spegazzini,6270010,229.0,264.0,45.0,230.0,1992.0,1984.0,339.0,0.0,0.0,12.0,23,4726,2,1979,1,0,2,2,6735
BUENOS AIRES,Ezeiza,José Maria Ezeiza,6270010,900.0,131.0,5384.0,2540.0,4190.0,5908.0,847.0,0.0,0.0,20.0,33,12948,13,13653,2,0,91,75,26815
BUENOS AIRES,Ezeiza,La Unión,6270010,234.0,88.0,61.0,666.0,3119.0,3768.0,596.0,0.0,0.0,0.0,0,8420,1,836,2,0,0,1,9260
BUENOS AIRES,Ezeiza,Tristán Suarez,6270010,671.0,234.0,170.0,1257.0,3315.0,4341.0,628.0,0.0,0.0,3.0,34,10030,5,5319,0,0,3,5,15396
BUENOS AIRES,Florencio Varela,Bosques,6274010,579.0,8.0,4255.0,1463.0,2592.0,3750.0,661.0,0.0,0.0,0.0,0,6917,3,6427,0,0,266,17,13630
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,6274010,88.0,4.0,3393.0,889.0,822.0,1221.0,250.0,0.0,0.0,1.0,3,2289,4,4541,0,0,0,0,6837
BUENOS AIRES,Florencio Varela,Florencio Varela,6274010,2032.0,298.0,22631.0,3953.0,5825.0,8786.0,1509.0,0.0,0.0,6.0,314,16290,28,31866,2,0,810,330,49640
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,6274010,188.0,1.0,1112.0,1318.0,2746.0,3768.0,691.0,0.0,0.0,0.0,0,7005,5,2805,0,0,0,1,9816
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,6274010,1021.0,0.0,1243.0,484.0,2188.0,2425.0,397.0,0.0,0.0,0.0,424,5318,0,2071,0,0,0,5,7818
BUENOS AIRES,Florencio Varela,La Capilla,6274010,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,3
BUENOS AIRES,Florencio Varela,la rotonda,6274010,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,42,0,0,0,0,72
BUENOS AIRES,Florencio Varela,Villa Brown,6274010,0.0,0.0,102.0,192.0,209.0,205.0,122.0,0.0,0.0,0.0,0,514,0,316,0,0,0,0,830
BUENOS AIRES,Florencio Varela,Villa San Luis,6274010,5.0,0.0,116.0,179.0,393.0,370.0,140.0,0.0,0.0,0.0,0,891,0,312,0,0,0,0,1203
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,6274010,183.0,19.0,240.0,202.0,1234.0,1494.0,223.0,0.0,0.0,0.0,3,3339,1,373,0,0,0,0,3716
BUENOS AIRES,Florencio Varela,Villa Vatteone,6274010,80.0,6.0,1977.0,1554.0,1359.0,2399.0,353.0,0.0,0.0,0.0,4,3860,0,3984,0,0,0,1,7849
BUENOS AIRES,Florentino Ameghino,Blaquier,6277010,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,5,0,6
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,6277020,371.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49,0,0,330,0,0,0,0,379
BUENOS AIRES,Florentino Ameghino,Porvenir,6277030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
BUENOS AIRES,General Alvarado,Centinela Del Mar,6280005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6280010,960.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,930,1,0,32,0,966
BUENOS AIRES,General Alvarado,Mar del Sur,6280020,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,142,0,143
BUENOS AIRES,General Alvarado,Mechongué,6280030,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,256,0,0,0,0,0,3,0,259
BUENOS AIRES,General Alvarado,Miramar,6280040,4070.0,2819.0,1474.0,2293.0,0.0,370.0,14.0,0.0,0.0,1.0,4318,1587,71,3530,2,0,960,2,10470
BUENOS AIRES,General Arenales,Arribeños,6294010,1155.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,218,401,1,291,0,0,274,16,1201
BUENOS AIRES,General Arenales,Ascensión,6294020,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,395,0,0,0,0,140,250,1985
BUENOS AIRES,General Arenales,Ferré,6294040,864.0,53.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,152,0,391,0,0,383,0,926
BUENOS AIRES,General Arenales,General Arenales,6294050,1452.0,209.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,863,1,439,0,0,367,0,1670
BUENOS AIRES,General Arenales,La Angelita,6294060,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,73,2,101
BUENOS AIRES,General Arenales,La Trinidad,6294070,127.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,2,0,0,114,0,131
BUENOS AIRES,General Belgrano,General Belgrano,6301010,1064.0,476.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.0,433,1916,5,2,1,0,884,0,3241
BUENOS AIRES,General Belgrano,Gorchs,6301020,33.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,44,0,45
BUENOS AIRES,General Guido,General Guido,6308010,233.0,191.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,302,0,0,228,0,531
BUENOS AIRES,General Guido,Labarden,6308020,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,72,0,72
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010,4237.0,1307.0,1252.0,304.0,0.0,0.0,0.0,0.0,0.0,1.0,352,486,8,6473,1,0,0,0,7320
BUENOS AIRES,General La Madrid,General La Madrid,6322010,2165.0,1331.0,428.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,0,70,1149,0,0,265,0,3432
BUENOS AIRES,General La Madrid,Las Martinetas,6322030,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,0,16
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020,191.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.0,156,2222,3,0,0,0,1,1,2383
BUENOS AIRES,General Las Heras,Lozano,6329020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
BUENOS AIRES,General Las Heras,Villars,6329060,2.0,1.0,28.0,195.0,41.0,3.0,0.0,0.0,0.0,1.0,0,270,1,1,0,0,0,0,272
BUENOS AIRES,General Lavalle,Chacras de San Clemente,6336020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
BUENOS AIRES,General Lavalle,General Lavalle,6336020,360.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,68.0,0,358,0,4,1,0,69,0,432
BUENOS AIRES,General Lavalle,Pavón,6336030,3.0,0.0,0.0,192.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201,0,0,3,22,226
BUENOS AIRES,General Paz,Loma Verde,6343020,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,205,0,205
BUENOS AIRES,General Paz,Ranchos,6343030,1892.0,1528.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1202,0,10,976,0,0,1552,0,3740
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040,157.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,166,0,166
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010,261.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244,0,0,5,0,0,21,0,270
BUENOS AIRES,General Pinto,General Pinto,6351020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,4
BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),6351030,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112,0,0,0,0,0,0,0,1112
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,332,2,0,0,0,334
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,55,0,55
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020,66.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,99,0,99
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110,83.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,94,0,94
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110,69.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25,0,0,87,0,112
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050,240.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,350,0,350
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060,128.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,127,0,0,97,0,224
BUENOS AIRES,General Pueyrredón,Batán,6357070,1928.0,68.0,579.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,1313,0,0,1514,1,0,607,0,3435
BUENOS AIRES,General Pueyrredón,Camet,6357090,855.0,701.0,710.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,542,0,0,1788,0,0,361,0,2691
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080,325.0,149.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2946,1,0,479,0,3426
BUENOS AIRES,General Pueyrredón,El Marquesado,6357090,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100,460.0,24.0,35.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,246,0,0,93,0,0,208,0,547
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110,9096.0,9860.0,115096.0,81802.0,4.0,56796.0,2856.0,0.0,0.0,144.0,9494,115206,512,149753,6,0,1460,35,276466
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120,473.0,1272.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,0,0,644,0,0,222,434,1658
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,1319.0,6846.0,7783.0,3588.0,2366.0,5435.0,1030.0,0.0,0.0,1.0,666,13030,20,8685,1,0,504,6075,28981
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,2.0,1.0,2450.0,51.0,0.0,23.0,0.0,0.0,0.0,0.0,0,0,3,3454,0,0,2,0,3459
BUENOS AIRES,General San Martín,Billinghurst,6371010,30.0,0.0,2559.0,784.0,445.0,508.0,205.0,0.0,0.0,0.0,0,993,0,3538,0,0,0,0,4531
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,559.0,60.0,5517.0,11282.0,3292.0,12854.0,1720.0,0.0,0.0,5.0,275,28504,5,6383,4,0,4,114,35289
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,5
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,2.0,0.0,2.0,3.0,35.0,37.0,28.0,0.0,0.0,0.0,0,97,0,0,0,0,0,10,107
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,4.0,1.0,295.0,126.0,58.0,95.0,18.0,0.0,0.0,0.0,0,157,0,440,0,0,0,0,597
BUENOS AIRES,General San Martín,Villa Ballester,6371010,571.0,47.0,7509.0,9821.0,997.0,11270.0,706.0,0.0,0.0,2.0,111,22320,1,9007,0,0,347,153,31939
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,15.0,1.0,727.0,280.0,192.0,314.0,87.0,0.0,0.0,0.0,0,544,0,1055,0,0,0,17,1616
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,21.0,4.0,67.0,83.0,301.0,274.0,106.0,0.0,0.0,0.0,0,797,0,15,0,0,0,44,856
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,42.0,3.0,1444.0,579.0,508.0,740.0,196.0,0.0,0.0,0.0,0,1366,0,2110,0,0,0,36,3512
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,14.0,0.0,544.0,240.0,191.0,305.0,106.0,0.0,0.0,0.0,0,531,0,844,0,0,0,25,1400
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,64.0,0.0,1845.0,794.0,1440.0,1313.0,424.0,0.0,0.0,0.0,0,3092,0,2681,0,0,0,107,5880
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,30.0,0.0,1562.0,678.0,517.0,735.0,241.0,0.0,0.0,0.0,0,1280,0,2415,0,0,0,68,3763
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,15.0,0.0,727.0,303.0,254.0,357.0,106.0,0.0,0.0,0.0,0,593,0,1145,0,0,0,24,1762
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,12.0,0.0,871.0,347.0,264.0,395.0,127.0,0.0,0.0,0.0,0,693,0,1293,0,0,0,30,2016
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,393.0,5.0,1610.0,737.0,581.0,484.0,168.0,0.0,0.0,0.0,0,1100,0,2459,0,0,382,37,3978
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,23.0,1.0,1517.0,579.0,371.0,602.0,222.0,0.0,0.0,0.0,0,1020,0,2241,0,0,0,54,3315
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,196.0,476.0,665.0,2815.0,747.0,1554.0,143.0,0.0,0.0,8.0,177,3479,0,723,0,0,2210,16,6605
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,27.0,0.0,1851.0,727.0,396.0,682.0,167.0,0.0,0.0,0.0,0,1107,0,2705,0,0,0,38,3850
BUENOS AIRES,General San Martín,Villa Libertad,6371010,30.0,0.0,1701.0,681.0,380.0,668.0,228.0,0.0,0.0,0.0,0,1133,0,2508,0,0,0,47,3688
BUENOS AIRES,General San Martín,Villa Lynch,6371010,53.0,6.0,138.0,881.0,217.0,1102.0,126.0,0.0,0.0,1.0,26,2466,2,13,0,0,0,17,2524
BUENOS AIRES,General San Martín,Villa Maipu,6371010,567.0,6.0,2108.0,823.0,622.0,988.0,318.0,0.0,0.0,2.0,0,1638,0,3179,0,0,545,72,5434
BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010,20.0,0.0,801.0,328.0,244.0,380.0,126.0,0.0,0.0,0.0,0,674,0,1199,0,0,0,26,1899
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,5.0,0.0,260.0,75.0,90.0,105.0,35.0,0.0,0.0,0.0,0,207,0,356,0,0,0,7,570
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,6371010,4.0,0.0,280.0,100.0,72.0,113.0,35.0,0.0,0.0,32.0,0,190,0,407,0,0,0,39,636
BUENOS AIRES,General San Martín,Villa San Andrés,6371010,644.0,32.0,1142.0,2621.0,241.0,2970.0,159.0,0.0,0.0,9.0,44,5904,0,1249,0,0,586,35,7818
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010,5.0,1.0,351.0,150.0,99.0,161.0,51.0,0.0,0.0,0.0,0,265,0,540,0,0,0,13,818
BUENOS AIRES,General Viamonte,Baigorrita,6385010,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562,0,0,0,0,0,61,0,623
BUENOS AIRES,General Viamonte,Los Toldos,6385030,4447.0,265.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,214,0,1,4453,0,0,47,0,4715
BUENOS AIRES,General Viamonte,Zavalía,6385050,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,0,31
BUENOS AIRES,General Villegas,Banderaló,6392010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0,0,0,0,1,0,0,250,251
BUENOS AIRES,General Villegas,Cañada Seca,6392020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,200,200
BUENOS AIRES,General Villegas,Coronel Charlone,6392030,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,0,0,60,1,0,0,0,378
BUENOS AIRES,General Villegas,Emilio V. Bunge,6392040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050,137.0,8.0,147.0,1981.0,0.0,2121.0,7.0,0.0,0.0,0.0,96,2,0,4255,2,0,46,0,4401
BUENOS AIRES,General Villegas,Piedritas,6392080,418.0,192.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,0,0,189,1,0,58,0,616
BUENOS AIRES,General Villegas,Santa Regina,6392100,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,136,0,0,0,0,0,0,136
BUENOS AIRES,Guaminí,Arroyo Venado,6399010,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39,0,39
